Codigo;produto;QTD.;Vlr Unit.
31659; SH VULT NUTRICAO 350ML;1;21,5
31653; SH VULT REC HID 350ML;1;21,5
35723; SH+CC S.LINE CACHOS DOS SONHOS;2;29
1025; SH+COND ACQUA KIDS CAB CACHEAD;2;25
36537; SH. FRIZON 1LT CRESCE FORTE;1;22,5
35099; SH. FRIZON 1LT OLEO DE RICINO;1;22,5
23506; SH. PANTENE BAMBU 400ML;2;30
23001; SH.ELSEVE 400M LON/SONHOS819;3;33
31895; SH.HASKELL 300ML INFUSAO DE OL;1;49,5
33555; SH.INF.ACQUA KIDS CRESPINH.250;1;15
31896; SH.OH MY! 300ML KIDS LISO;3;24
31800; SH.OX KIT 861 L.DURAD.X375 170;3;38,5
30275; SH.SEDA 325ML PREBIO+BIOTINA;1;14
23446; SHAMP BABY DOVE GLICERINA;2;16
14500; SHAMP QUINA ROSA 300ML;2;44,5
34070; SHAMPOO A SECO MACA DO AMOR RI;2;26
34046; SHAMPOO ACID GLOSS 300ML;3;48
32628; SHAMPOO ARGAN 300ML;1;20
29788; SHAMPOO CRESPO 300ML - OH MY;1;21
35338; SHAMPOO DOCE DE LEITE 300ML;3;50
33350; SHAMPOO GLICOLICO OH MY;2;21
29377; SHAMPOO GRISALHOS 250 ML;3;41
27705; SHAMPOO HIDRA NUTRE;2;51
17060; SHAMPOO KIDS SOS 300ML;2;21
26430; SHAMPOO MEL 250ML;3;38
34051; SHAMPOO MELACO DE CANA 250 M;3;40
35929; SHAMPOO NUTRICAO INTENSA TECHN;3;52
34625; SHAMPOO OX COLAGENO..240ML;4;22
35947; SHAMPOO PANTENE 175ML BOND REP;4;16,5
35982; SHAMPOO PANTENE 300ML BOND REP;1;28,5
36743; SHAMPOO S.LINE MEU LISO SEL MA;5;19
34150; SHAMPOO SE CURVE 500ML;2;58,5
35001; SHAMPOO SIAGE NUTRI ACID.COMP;1;46
32337; SHAMPOO SULFETO DE SELENIO;4;39
29429; SHAMPOOS HEAD & SHOULDERS MASC;3;16,5
31699; SHP CRESCE CABELA OH MY  500ML;2;28
27368; SHP DESMAIA OH ,MYH 500ML;1;28
27696; SHP DIAS DE QUEDA MY 300ML;3;28
21048; SHP DOVE BABY CAB CL H ENRIQ 2;2;17
29428; SHP HEAD SHOUD MENTOL;1;21
14939; SHP J&J BABY GTS DE BRILHO 400;2;32
12021; SHP J&J CAB CACHEADOS 400ML;3;32
12022; SHP J&J CABELOS CLAROS 400ML;3;32
12020; SHP J&J CHEIR PROLOG 400ML;4;32
1806; SHP J&J REG 400ML;2;32
31290; SIAGE ACELERA CRESC MASCARA CA;2;67
30578; SIAGE COND ACELERA CRESC 200ML;3;48
30013; SIAGE COND CAUT/LISOS 200ML;4;48
29419; SIAGE COND CICA-THERAPY 200ML;2;48
29890; SIAGE COND GLOW EXPERT 200ML;2;48
30995; SIAGE COND REGEN POS QUIMICA V;1;48
33627; SIAGE COND SCALP REBALANCE 280;1;66
36497; SIAGE COND VOL IMEDIATO 200ML;3;48
36837; SIAGE LEAVE IN SPRY RESG IMEDI;2;52
30015; SIAGE LEV CAP CAUT/LISOS 100ML;1;50
30016; SIAGE MASC CAP CAUT/LISOS 250G;3;67
29604; SIAGE MASC E.N HIALUR HAIR PLA;1;67
29648; SIAGE MASC HIDRATACAO MICELAR;2;67
36498; SIAGE MASCARA CAP VOL IMEDIATO;3;67
29418; SIAGE SH 250ML CICA THERAPY;2;46
30014; SIAGE SH CAUT/LISOS 250ML;4;46
29602; SIAGE SH E.N HAIR PLASTIA 250M;2;46
33626; SIAGE SH SCALP REBALANCE 300ML;1;66
30996; SIAGE SHAMP ACELERA CRESC V3 2;4;46
36496; SIAGE SHAMP VOL IMEDIATO 250ML;3;46
7343; SIGMATRIOL 0.25MG C/30 CAPS;1;205,45
30120; SIGVARIS 401 PANTURRILHA MEDIA;6;165
30132; SILDENAFILA 50MG 4CPR;1;10,01
19181; SILIMALON 30DRG NIKK;1;84,86
21278; SIMBRINZA 8ML;1;172,43
1028; SIMECO PLUS SUSP 240ML;4;66,13
22190; SIMETICONA  75MG/ML 15ML;5;7,5
27656; SIMETICONA 125MG 10CPS GEL;1;9
36599; SIMETICONA 125MG 15CAPS (BIOLA;1;7
23474; SIMETICONA G GTS C/15ML;2;8
3037; SINOT CLAV 400MG+57MG 70ML;1;53,5
6515; SINOT CLAV 875+125MG C/14 COMP;2;88,73
2847; SINTOCALMY 300MG C/20 COMP;1;58,21
11067; SINTOCALMY 600MG C/ 30 COMP;2;93,29
1030; SINUSTRAT GOTAS NASAL 30ML;1;22
4122; SINVALIP 20MG C/30 CPS;2;64,11
12390; SINVASTATINA 20MG C/ 30 COMP P;2;5,1
7599; SINVASTATINA 20MG C/30 COMP GE;268;8,4
32034; SINVASTATINA 40MG 30CP G NOVAR;71;11,4
31840; SINVASTATINA 40MG C/30;7;11,5
1395; SINVASTATINA 40MG C/30 GENER;17;8,4
42; SIRDALUD 2MG C/30 CPMP;2;72,81
35049; SITAGLIPTINA 50MG 30 CPRS SAN;1;43,56
36341; SITGLU 100MG 30CPR;1;120,61
35619; SITGLU MET 1000+50MG 56CPR;3;118,82
27335; SKAFE AMP CAP VITAMINA-A 10ML;12;2
28901; SKAFE VITAMINA PRO B-5;14;2
26622; SKALA EXPERT DONA SKALA 1KG;1;13
28631; SL ESFOL HIDRADERM 180G LAVAND;2;25
24443; SL SH MEU LISINHO KIDS 300ML ;1;18
36461; SLOW-K 600MG C 30 CPR LIB PROL;1;29,24
35773; SOAPEX SAB CREMO 100ML   GAL;1;62
8288; SODIX(DICLOF SODIO)50MG 20CPR;3;4
25610; SOFT COLOR 30;3;29
25612; SOFT COLOR 7,1 LOURO ACINZENTA;3;29
29554; SOFT COLOR 73 AVELA;2;29
6328; SOFT COLOR PRETO N.20;1;29
35359; SOFTOL 50MG C 30 COMP;1;79,1
32406; SOMBRA DE SOBR RUBY ROSE;5;14
27671; SONDA  ASP TRAQ N14;4;2,5
35422; SONDA ALIMENTACAO ENTERAL 14FR;6;29
29327; SONDA DE FOLEY 2 VIAS N 20   W;1;8,99
26992; SONDA P/ALIMENTACAO N12 SOLUME;10;36
32861; SONDA URETRAL N.12;14;2,5
27551; SONDA URETRAL N.16 MEDSONDA;2;2,5
26185; SONDA URETRAL N10 MEDSONDA;20;2
27395; SONDA URETRAL N°12;38;2,5
29883; SONIC 50MG 30CPR;1;82,37
1027; SONRIDOR CAF C/2 COMP EFERV;23;9,1
1429; SONRISAL ENVELOPE C/ 2 COMP;52;3,3
7947; SONRISAL LIMAO ENV C/2 COMP;28;3,19
1042; SORINE AD SOL 30ML;2;28,52
15804; SORINE H 3% SOL NAS SPR 50ML;1;33,93
24520; SORINE JET BABY 0,9% SOL NAL;1;49,08
33441; SORINE JET DUO JATO CONTINUO 1;1;51
28205; SORO FISIOL CLO SODIO 9% 100ML;1;13
6746; SORO FISIOLOGICO  0,9% 100ML ;19;3,5
3248; SORO FISIOLOGICO 250ML;36;5
5121; SORO FISIOLOGICO 500ML C/TAMPA;35;7
1882; SORO FISIOLOGICO AMPOLA 500ML;3;20
33190; SORO FISIOLOGICO POLYFARMA 500;52;6
2138; SORO RINGER/LACTADO 500ML;44;20
35944; SOROX MORANGO COM LARANJA 550M;1;10,01
35945; SOROX TANGERINA 550ML;1;13
30029; SOS BOMBA ANTIQUEDA MASCARA 50;2;26
30028; SOS BOMBA ANTIQUEDA SHAMPOO 30;2;20,5
31670; SOS BOMBA ATIVADOR ORIGINAL 30;2;18,5
26065; SOS CACHOS AZEITE DE OLIVA CON;2;22,5
26364; SOS CACHOS MAIS PODEROSO MASCA;1;27,5
26023; SOS CACHOS MAIS PODEROSOS COND;1;22,5
3234; SPIRIVA RESPIMAT 2.5MCG 4ML;3;542,29
24233; SPORTACTIVE COMP 20-30MMHG M P;1;96
30959; SPRAY ARGAN CHARMING CLESS;1;35,01
34495; SPRAY CACHOS DABELLE;3;32
35496; SPRAY DABELLE 180ML CEREJA MAN;3;32
36596; SPRAY DABELLE 180ML MILAGRES M;2;32
18714; SPRAY DESEMBARA KIDS 300ML;1;22
34052; SPRAY LISO INSTANTANEO MELACO;3;42
12803; SPRAY MELAGRIAO LARANJA 30ML;1;15
12801; SPRAY MELAGRIAO LIMAO 30ML;3;15
12802; SPRAY MELAGRIAO TUTTIFRUT 30ML;3;16
31317; SPRAY MULTIUSO CONDICIONADOR 1;1;25
35727; SPRAY PERFUMADO S.LINE 200ML U;3;24
12808; SPREY APIS FRESH 35ML MENTA;11;8
12388; STANGLIT 30MG C/ 30 COMP;1;134,68
33702; STEATON 300MG 30CAP;1;196
5666; STELE 1MG/GR CREME VAG 50GR+AP;1;73,92
6536; STER 10MG/MG COL 5ML;2;33,91
11342; STER MD COLIRIO C/ 10 ML ;1;55,78
1047; STILL COLIRIO 5ML;1;24,21
31877; STILNOX 10MG 28CPR;1;166,69
36300; STIMA 10MG C 20 COMP (C1);1;59,79
36301; STIMA 5MG C 20 COMP (C1);1;35,29
33450; STOMALIV C/1 ENVELOP SEM SABOR;46;1
35178; STOMALIV ENV SACHE UN GUARANA;38;0,86
9881; STOMALIV SABOR ABACAXI 1 ENV;43;1,5
2044; STREPSILIS C/8 PASTILHAS;7;19,13
22473; STREPSILS LARANJA 16U S/ACUCAR;4;34,84
22358; STREPSILS LARANJA 8U S/ACUCAR;4;20,37
17589; STREPSILS MEL LIMAO C/16 PAST;3;32,79
13065; STUB 0,4 MG C/ 30 CAPS ;1;149,32
1049; STUGERON 25MG C/30 CPS;1;28,55
1050; STUGERON 75MG C/30 CPS;1;40,65
25854; SUCC DE DESVENLAFAXINA 50 C/30;2;58,6
32601; SUCCINATO DE DESVENLAFAXINA;1;56,25
23899; SUCCINATO DE METOPROLOL 50 MG;1;40,12
20242; SUCCINATO METOPROLOL 25MG 30CP;1;20,7
1757; SUCRAFILM 1GR C/30 COMP;1;79,94
33205; SUCRAFILM 200MG/ML SUSP 200ML;1;122,3
7389; SUCRAFILM 2G C/20FLAC 10ML;1;122,3
28112; SUGANON 5MG C/30 COMP;1;178,01
31999; SUIAVICID 10G;3;96,23
9235; SULFATO DE NEO+BACIT15G G MEDL;21;9
32347; SULFATO FERROSO ARTE NATIVA;4;10,01
24693; SULFATO FERROSO GOTAS ARTE NAT;8;7,5
1053; SULPAN C/20 CAPS;2;46,36
2054; SUMAX 25MG C/4 COMP;2;39,48
3136; SUMAX 50MG C/2 CPS;1;35,69
13997; SUMAXPRO 50+500MG C/ 2 COMP;3;49,03
13996; SUMAXPRO 85+500MG C/ 2 COMP;2;79,21
27415; SUNLESS PO COMP FPS 50 BEG CLA;1;80
29005; SUNLESS PROT 50FPS FACIAL 60GR;2;37
29006; SUNLESS PROT SOLAR FAC F50 60G;1;38
33319; SUNLESS PROT STICK F50 TRAN 12;1;79
36203; SUNMAX FLUID FPS55 60ML;2;66,01
12850; SUP GRANADO INF C/ 1 UNIDADE;1;2
10630; SUP. GLICER GRANADO C/1UN ADT;17;2,42
36319; SUPER 12H ENX BUCAL FR500ML FR;2;17
36327; SUPER 12H ENX BUCAL FR500ML ME;2;17
36325; SUPER 12H GEL DENT BG90G FRUT;1;10,01
36329; SUPER 12H GEL DENT BG90G FRUT;2;10,01
36326; SUPER 12H GEL DENT BG90G MELAO;3;10,01
36322; SUPER DESODORANTE  FR150ML ACQ;5;14
36324; SUPER DESODORANTE FR 150ML CIT;6;14
36320; SUPER DESODORANTE FR 150ML ENE;6;14
36331; SUPER DESODORANTE FR 150ML WOO;6;14
36330; SUPER DESODORANTE FR 250ML ACQ;1;20
36328; SUPER DESODORANTE FR 250ML CIT;4;20
36323; SUPER DESODORANTE FR 250ML ENE;1;20
36321; SUPER DESODORANTE FR 250ML WOO;2;20
16941; SUPER WHEY 100% BAUN 907G;1;156
34549; SUPERHIST 0,5MG/ML XPE 60ML;2;37,17
35356; SUPERHIST ODT 5MG 10CPR;1;53,25
35357; SUPERHIST ODT PED 2,5MG 10CPR;1;26,61
30776; SUPERMASCARA  ACIDIFICANTE 240;4;53
33568; SUPLEMENTO SUPRINUTRI SENIOR;2;51
36563; SUPRA AZ 500MG 60CAPS;3;30
33152; SUPRA MAGNESIO P.A 60CAPS HERB;2;26
36622; SUPRA VITAMINA B12 9,94CMG FRU;4;35,01
32459; SUPRAVIT NUTRI SEM SABOR 1X400;1;65
33566; SUPRINUTRI SABOR BANANA 400G;1;51
2282; SUSTAGEN KIDS CHOC 380GR;1;28
2056; SUSTAGEN KIDS MOR 380GR;1;28
1058; SUSTRATE C/50 CPS;2;42,12
17717; SYMBICORT SPR 6/200MCG 120D;2;181,94
22085; SYMBICORT TUR 6/100MCG C/120 D;2;217,17
34183; SYMPTA 30MG C/30 CAPS LR C1;2;79,55
34184; SYMPTA 60MG C 30 CAPS LR (C1);1;156,98
3518; SYNTHROID 100MCG C/30 COMP;1;55,85
15197; SYNTHROID 137MCG 30CPR;2;63,73
8000; SYNTHROID 88MG C/30 COMP;1;54,91
27873; SYSTANE COMPLETE 10ML;1;94
10640; SYSTANE LUBRIF. COL. 10ML;3;75,67
11487; SYSTANE UL 15ML LUBRIF OCULAR;2;103,77
25574; TADALAFILA 20 MG 4 COMP;2;12
18987; TADALAFILA 20MG 4 CPR GN PRATI;4;20
14884; TADALAFILA 20MG C/ 4 COMP;13;15
36829; TADALAFILA 20MG C/04 COMP REV;10;14,99
36765; TADALAFILA 5MG 2BLT C/15 COMP;2;20
18064; TADALAFILA 5MG 2BLT X 15;1;30
15618; TADALAFILA 5MG 30COMP;6;20
35556; TALA CURTA PUNHO E POLEGAR DIR;1;71,42
8689; TALCO FLORA NENEN 180G;1;12
25664; TALCO FLORA VERDE;2;13
8690; TALCO GRANADO BEBE 100G;1;15
35416; TALCO HALLEY 200G INGLESINHA;1;13
21786; TALCO INFANTIL BABY POPPY 200G;3;17
25555; TALCO INFANTIL HALLEY BABY 200;2;13
31780; TALCO J BABY DERMO H SONO 10;4;27
31033; TALCO J&J BABY ORIGINAL 100G;3;27
36734; TALCO NANE 200G;2;13
5023; TAMARINE C/20 CAPS;2;103,51
19070; TAMARINE GELEIA 150G ZERO ACUC;2;102,49
35156; TAMARINE GERMINA 2BI 10FA C 5M;1;48,47
3790; TAMIRAM 500MG C/7 CAPS;1;132,7
17437; TAMIRAM 750MG 7CPR REV ;1;191,99
2100; TAMISA 20 CAIXA C/63 COMP;3;100,28
3043; TAMISA 30 CAIXA C/63 COMP;5;100,28
11167; TAMISA 30 S/ PARA C/ 3 ENV 28;4;133,69
33479; TAMOXIFENO 20MG 30CPR;1;46
25461; TANDENE C/15;2;10
3842; TANDENE C/30 COMP;2;16,84
8294; TANDRILAX C/15COMP;3;21,11
1063; TANDRILAX C/30 DRAG;1;38,89
31397; TANDUO 30CP;4;110,08
31967; TANSULOSINA 0,4MG 30 CP BIOL;2;70,12
29157; TANSULOSINA 4MG CX 60 COM;2;120
7065; TANTIN C/28 COMP;1;30,99
31583; TAPAZOL 10MG 100 COMP;2;81,04
1065; TAPAZOL 5MG C/100 COMP;1;40,07
8145; TARFIC 0,1% POMADA C/ 10 G ;1;110,11
35162; TARGIFOR TE AJUDA TPM 15CAPS;1;45
31184; TARGIFOR+C 1+1G 16CPR EFERV SN;9;44
161; TART.BRIMONIDINA 0.2% 5ML GENE;2;31,12
30924; TARTARATO DE BRIMONIDINA 5ML;2;105,49
16621; TAVOK 500MG 7 COMP;2;109,5
19704; TAVOK 750MG C/ 5 CPR ;1;99,18
20238; TAVOK 750MG C/7 COMP ;1;138,81
36764; TEARFILM 5MG-ML 10ML   GBIO;4;23,31
36833; TEARFILM 5MG-ML 15ML   GBIO;1;30,65
5654; TECNOMET METOTREXATO 2,5MG C/2;1;48,26
1073; TEGRETOL 200MG C/20 CPS;7;36,97
2164; TEGRETOL CR 200MG C/20 CPS;1;36,28
28338; TEGRETOL CR 400MG 60 CP C1;2;242,04
1071; TEGRETOL XPE 100ML;2;40,11
33127; TENA PANTS ROUPA INT NOTU G/EG;18;79
9952; TENIS PE AER 150ML ORIGINAL;2;19
9953; TENIS PE AER 150ML WOMAN;1;19
33596; TENNYS PE PODPAH 100G;1;11,5
1697; TENSALIV 10MG C/30 COMP;14;11
751; TENSALIV 5MG C/30 COMP;10;8,16
11391; TENYS PE ACTION 100G PO;4;11,5
9512; TENYS PE AEROSOL TRADIC 150ML;3;19,5
4745; TENYS PE AEROSSOL CANFORADO;2;19,5
8208; TENYS PE BARUEL PO 100G;1;11,5
12626; TENYS PE CANFORA SPRAY 150ML;3;19
33597; TENYS PE CR DIABET 250ML;2;36
399; TENYS PE PO 100G TRADICIONAL;3;11,5
13248; TENYS PE WOMAN C/100G PO;1;11,5
1120; TEOLONG 200MG C/30 CPS;1;42,37
7760; TERBINAFINA CREME 20G GEN GERM;3;30,09
34332; TERCEN 250MG/5ML 100ML+SER *;2;179,89
1410; TERICIN AT CREME VAGINAL C/45G;2;82,67
35733; TERMO PLUS 240G FRUT/VERM/GENG;1;156
15161; TERMOMETRO DIG. G.TECH AZUL;6;22
15163; TERMOMETRO DIG. G.TECH ROSA;6;22
19527; TERMOMETRO DIGITAL BRANCO;6;22
33510; TEROQUATRO 4MG ML SOL OFT FR 5;2;48,27
32916; TERZA 250MG 5ML PO SUSP 100ML;3;179,89
6854; TESOURA P/UNHAS CURVA MUNDIAL;2;22
4327; TESOURA P/UNHAS RETA MUNDIAL;1;22
24141; TESOURA UNHA RETA ENOX692;1;17
30648; TESS COM 21CP;2;30,06
29208; TESTE CONFIRA TIRA GRAVIDEZ;3;7
34301; TESTE DE FERTILIDADE CONFIRA;4;33,99
34651; TESTE GRAVIDEZ CONFIRA SEMANAS;6;25
35220; TESTOSTERONA 250MG/ML INJ 1AMP;3;430
36132; TESTOSTERONA CIP 100MGML INJ 2;1;149,56
35477; TETR4 MAGNESIO 60CPS - TIARAJU;1;48
30866; THEALOZ DUO 10ML;2;102
570; THERACNE GEL ESFOLIANTE 80G;1;115
7186; THIOCTACID 600MG C/30 COMP;1;237,54
12414; TIBOLONA 2,5 MG C/28 COMP;3;40
28678; TIGELA P/ CERA C/ ABA GRADUADA;4;10,01
19392; TIGELA P/TINT C/ SUPORT SA CLA;3;4
33038; TILEMAXY BABY 15ML;4;13,87
32251; TILEMAXY CRIANCA SUS OR 160MG/;12;13
31561; TILEMAXY SOL OR GTS 200MG/ML 1;43;6
24023; TIMOLOL 0,5% 5ML EMS;6;5,5
8260; TIMOLOL 0,5% COL 5ML;26;6
1090; TIMOLOL 0,5ML 5ML GEN NEOQUIMI;2;7
28969; TIN BIOCOL HOM BOZZ CAST MEDIO;4;32,5
32717; TIN COLOR TOUCH 2/0 PRETO;3;32
34164; TIN COLOR TOUCH CAST CL AC;2;32
31419; TIN COR S AMONIA 6.66 VERM;1;19
30824; TIN IMEDIA UNIV NUDES S/AM 3U;2;33
18852; TIN MAXTON 8.26 RUIVA MISTICA;1;15
29831; TIN SOFT COLOR 77 MARROM DOUR;2;29
24407; TINIDAZOL+MICONAZOL CR VAG 40G;2;26,69
19480; TINT BC KIT 96.44 RUIVO CLARO;2;18
20850; TINT BEAUTY COLOR KIT 1.0 PRET;4;18
35415; TINT BEAUTY COLOR KIT 5.5 CAST;4;18
27899; TINT BEAUTYCOLOR 76.66 R.ARIEL;1;18
28461; TINT BEAUTYCOLOR 86.44 COBRE;2;18
28462; TINT BEAUTYCOLOR 86.74 CARAMEL;1;18
31962; TINT BELA 12,11;1;11,5
28283; TINT BELA 5.0 SEM AMONIA;4;12
30109; TINT BELA 8,0 SEM AMONIA;3;12
16832; TINT BELA E COR MINIKIT 3.0;5;11,5
32677; TINT BELA KIT MINI 66.26;1;11,5
36372; TINT BELA&COR MINIKIT 10.0 LOU;3;11,5
36371; TINT BELA&COR MINIKIT 9.0 LOUR;4;11,5
32718; TINT BIOCOLOR PROM 6.1 LOU/CIN;6;32
11535; TINT CASTING CR GLOSS 800 LORO;3;30
32716; TINT COLOR PERF 4/0 CAST M;3;32
32166; TINT COLOR PERF 5/0 CAST CLARO;3;32
32168; TINT COLOR PERFECT WELLA 6/7 L;1;32
33778; TINT COLOR TOUCH 5/3 CAST CLR;3;32
32720; TINT COLOR TOUCH 7/0 LOURO M;1;32
32901; TINT COLOR TOUCH 7/1 LOU MED C;1;32
32721; TINT COLOR TOUCH 8/0 RUBIO CLA;1;32
25693; TINT COR 7.44 RUIVO ACOBRE;2;15
8034; TINT COR&TON CAST CLARO 5.0;8;15,5
8035; TINT COR&TON CAST ESCURO 3.0;6;15,5
8036; TINT COR&TON CAST MEDIO 4.0;3;15,5
8417; TINT COR&TON LOUR CZ MEDIO 7.1;9;15,5
8032; TINT COR&TON LOUR ESC VERM 6.6;3;15
8037; TINT COR&TON LOURO CLARO 8.0;3;15,5
8415; TINT COR&TON LOURO CZ CL 8.1;10;15,5
8416; TINT COR&TON LOURO DOURADO 7.3;7;15,5
9728; TINT COR&TON LOURO ESC ACI 6.1;10;15,5
8038; TINT COR&TON LOURO ESCURO 6.0;6;15,5
8039; TINT COR&TON LOURO MEDIO 7.0;7;15,5
8041; TINT COR&TON MARROM DOURAD 7.7;5;15,5
8042; TINT COR&TON PRETO 2.0;6;15,5
8043; TINT COR&TON PRETO AZULADO 1.0;7;15,5
23014; TINT CR MAXTON KIT PR 12.111;1;15
31872; TINT IMEDIA 6.66 LOU ESC VER;3;32
25817; TINT IODO 30ML (UNIPHAR);3;7
12634; TINT KIT MAXTON 7.1 LOURO CINZ;3;15
18474; TINT KOLESTON 20 PRETO;7;27
18475; TINT KOLESTON 40 CAST MEDIO;6;27
18746; TINT KOLESTON 46 BORGONHA;3;27
18239; TINT KOLESTON 50 CAST CLARO NE;3;27
20422; TINT KOLESTON 537 MARROM SE;3;24
23018; TINT KOLESTON 54  CAST DOU ACO;2;27
18476; TINT KOLESTON 60 LOURO ESC;2;27
18128; TINT KOLESTON 61 LOURO CINZA E;5;27
33881; TINT KOLESTON 674 CHOCOLATE AC;1;27
18263; TINT KOLESTON 70 LOURO MEDIO;2;27
19909; TINT KOLESTON 72 LOURO MAT;7;27
18477; TINT KOLESTON 77 MARROM DOURAD;6;27
25545; TINT KOLESTON COL 10 PRET INF;1;27
22142; TINT KOLESTON LOURO AVELA;6;27
15954; TINT LIGHT COLOR 6.0 LOURO ESC;11;20,5
21394; TINT LIGHT COLOR 6.62 MARSALA;2;20,5
16167; TINT LIGHT COLOR PROF 7.0 LOUR;5;20,5
19180; TINT LIGHT COLOR PROF 7.7 MARR;3;20,5
13009; TINT MAXTON 6.1 LOUR ESC;5;15
24931; TINT MAXTON 7.4 LOURO MED ACOB;1;15
24884; TINT MAXTON MARSALA 5.26;1;15
36196; TINT MAXTON+AGUA OXIG 8.4 LOUR;2;15
11689; TINT SALON LINE 1.0 PRETO AZUL;6;20,5
14880; TINT SALON LINE 2.0 PRETO;9;20,5
9189; TINT SALON LINE 3.0 CAST ESCUR;6;20,5
9449; TINT SALON LINE 4.0 CAST MEDIO;7;20,5
9460; TINT SALON LINE 5.0 CAST CLARO;5;20,5
26201; TINT SOFT COLOR 1.0 CAFE EXPRE;2;29
25609; TINT SOFT COLOR 28 PRETO AZUL;6;29
33104; TINT SOFT COLOR 366 BORDEAUX;2;29
26202; TINT SOFT COLOR 4.15 CAPPUCCIN;3;29
25740; TINT SOFT COLOR 40 CAST MED;5;29
18508; TINT SOFT COLOR 50 CAST;1;29
29553; TINT SOFT COLOR 63 CARAMELO;3;29
26360; TINT SOFT COLOR 67 CHOCOLATE;1;29
25741; TINT SOFT COLOR 70 LOURO NATUR;2;29
33452; TINT WELLA PERFECT 3/0;4;32
28463; TINT. BELA 2.11 SEM AMONIA;6;12
28282; TINT. BELA 4.0 SEM AMONIA;4;12
28464; TINT. BELA 6.0 SEM AMONIA;6;12
30106; TINT. BELA 7.0 SEM AMONIA;2;12
30107; TINT. BELA 7.1 SEM AMONIA;1;12
30683; TINT.CASTING 532 PETIT;1;30
23768; TINTA BEAUTY COLOR 5,37;1;18
17745; TINTA BEAUTYCOLOR 66.26 MARSAL;2;18
28280; TINTA BELA COR SEM AMONIA 2.0;7;12
28281; TINTA BELA%COR SEM AMONIA 3.0;8;12
20451; TINTA KOLESTON 80 LOURO CLARO;2;27
20452; TINTA KOLESTON AMORA 5546;2;27
18809; TINTA KOLESTON CHOCOLATE 67;4;27
32487; TINTURA BELA S/AMONIA 96.44;3;12
2397; TINTURA DE IODO 30ML FARMAX;2;7,5
2997; TIOCONAZOL+TINID CR VAG 35G 7A;2;32
10808; TIORFAN 10 C/ 18 SACHES 1G;1;63,04
2257; TIORFAN 100MG C/9 CAPS;1;65,49
11911; TIORFAN 30MG 18 SACHES;1;66,59
20363; TIPOIA EM BRIM INF TT1515;1;38
26605; TIPOIA ESTABIL. ESTOFADA INF ;3;74
9422; TIPOIA ESTABILIZ TAM G;5;89
2387;" TIPOIA ESTABILIZADORA ""M""";3;89
10099; TIPOIA ESTABILIZADORA TAM P;4;89
20377; TIPOIA ESTOF IMOBILIZADORA TE1;1;60
30282; TIPOIA INF AZUL TAM G KESTAL;1;65
34252; TIPOIA KESTAL VEUPEAU PRETO P;1;77,99
32919; TIPOIA ORT SUPORTE DUPLO;3;52
34807; TIPOIA ORTOP SIM AZUL G DIREI;1;45
34808; TIPOIA ORTOP SIMP AZUL M DIRE;1;45
34809; TIPOIA ORTOPEDICA SIMPLES P;1;45
8645; TIPOIA ORTOPEDICA TAM G MERCUR;3;52
2110; TIPOIA ORTOPEDICA TAM M MERCUR;1;52
8646; TIPOIA ORTOPEDICA TAM P MERCUR;4;52
34251; TIPOIA VELPEAU ESTOFADA BILATE;1;77
7872; TIRA LEITE AMARELO MERCUR;2;39
7871; TIRA LEITE AZUL MERCUR;1;39
20792; TIRA LEITE BL 1UND ;3;31
34973; TIRA LEITE BOMBA MANUAL G-TECH;2;86
7891; TIRA LEITE LILLO MAMY;1;38
7873; TIRA LEITE ROSA MERCUR;2;39
29593; TIRA MANCHAS SABONETE LIQ 100;8;9
22693; TIRAS ON CALL PLUS II C/ 50 NO;36;45
17378; TIRAS REAG FREE LITE AUTO CODE;1;89
29163; TO DE CACHO MASCARA MATIZADORA;1;43,5
30404; TO DE CACHO MASCARA MATIZADORA;1;28
31325; TO DE CACHO MASCARA MATIZADORA;3;30
36735; TOALHA FAC DERMACHEM 025UN DEM;5;13
13497; TOALHA UME BABY POPPY C/100UNI;8;13
34976; TOALHA UMED BABYFREE C/100;4;7,5
36266; TOALHA UMED TENA DERMACARE 40U;1;23
34977; TOALHA UMED. PURO AMOR C100;2;14
33435; TOALHA UMED.LOONEY TUNES C/96;12;9,5
31107; TOALHAS UMED.PIQUITUCHO 120UN;3;15
32806; TOALHAS UMEDECIDAS PEQUENIN AL;4;14
12105; TOBRACIN 0,3%   C/3,5G POM. OF;1;53,76
21518; TOBRACORT COL 5ML G;1;43,45
24112; TOBRACORT PDA 3,5G;2;46,84
1095; TOBRADEX COLIRIO 5ML;1;52,16
3231; TOBRADEX POMADA OFT 3,5GR;1;52,59
1097; TOBREX POM OFT 3,5GR;2;52,1
30033; TODECACH MAIONESE CAP 300GR MA;1;30
22897; TOLREST 25 MG 30 CP REV C1;1;67,54
31671; TON CAP NOT SL 100ML SOS BOMBA;2;17
32965; TON KASKEL 744 LOIRO MEDIO COB;2;33
11699; TONAL BC 6.34 CHOCOLATE;2;20
11793; TONAL BC 8.0 LOURO CLARO;2;20
29823; TONALIZ BEAUTY COLOR ORANGE;1;27
34202; TONALIZANTE 500 CASTANHO CLARO;3;32
34203; TONALIZANTE 600 LOURO ESCURO;3;32
34607; TONALIZANTE 710 LOURO MEDIO AC;2;32
23021; TONALIZANTE 834 LOURO CLARO DO;2;33
